total KP 
5116
x,y,time[s]
0.806789,0.569576,0.059471
0.407143,0.268760,0.046728
0.823383,0.591019,0.051291
0.832921,0.586503,0.052575
0.810081,0.598425,0.052710
0.833061,0.589491,0.056293
0.830486,0.591029,0.070858
0.601050,0.711475,0.071325
0.554028,0.605313,0.066612
0.816557,0.575139,0.077155
0.684159,0.696660,0.047873
0.713457,0.593296,0.054146
0.808978,0.576959,0.063150
0.782346,0.586124,0.048871
0.349000,0.796802,0.002011
0.832734,0.593190,0.052792
0.718919,0.479632,0.059763
0.583471,0.293750,0.051691
0.817539,0.598303,0.059493
0.583410,0.618214,0.077151
0.771399,0.583974,0.072540
0.518987,0.589674,0.061381
0.563050,0.523989,0.002493
0.661765,0.635443,0.055909
0.286380,0.411964,0.056587
0.813076,0.597776,0.056898
0.809302,0.602004,0.057046
0.837569,0.590909,0.064010
0.656983,0.571429,0.045819
0.414720,0.468891,0.049682
0.628154,0.365059,0.051041
0.794195,0.566540,0.053016
0.809903,0.565217,0.069030
0.612319,0.574576,0.004562
0.522388,0.760929,0.044322
0.825472,0.547763,0.061185
0.735507,0.563510,0.057596
0.331126,0.292473,0.073465
0.826715,0.600242,0.053345
0.858862,0.586283,0.055055
0.402460,0.563258,0.060617
0.817574,0.599619,0.059226
0.775153,0.585763,0.001604
0.529412,0.557465,0.049106
0.568113,0.601156,0.060866
0.812102,0.562951,0.064419
0.787936,0.336150,0.071699
0.826037,0.568605,0.052365
0.548673,0.551471,0.057326
0.786311,0.559211,0.070308
0.323615,0.551049,0.042968
0.560386,0.500332,0.069080
0.563910,0.549347,0.050627
0.493464,0.719403,0.045565
0.257991,0.680473,0.050786
0.835604,0.574506,0.060749
0.575269,0.575085,0.064561
0.729776,0.736537,0.072590
0.393023,0.517804,0.054919
0.829684,0.580802,0.063511
0.810959,0.572973,0.011229
0.828603,0.584402,0.053913
0.812580,0.580482,0.054833
0.804554,0.628466,0.055223
0.299453,0.498478,0.057882
0.828025,0.576293,0.065323
0.809524,0.606534,0.068238
0.782848,0.569455,0.068671
0.825916,0.581579,0.050429
0.763514,0.556143,0.056111
0.554924,0.599641,0.060029
0.826923,0.585132,0.012860
0.578483,0.552013,0.055321
0.590198,0.747783,0.067440
0.564759,0.640971,0.078546
0.844215,0.562785,0.060733
0.457859,0.317737,0.074026
0.396226,0.409859,0.051406
0.823671,0.575942,0.065981
0.551081,0.267974,0.049726
0.830857,0.548683,0.051879
0.655509,0.539177,0.066340
0.672848,0.555556,0.043555
0.835052,0.590826,0.055498
0.816946,0.595992,0.063904
0.563089,0.551002,0.071241
0.452308,0.640770,0.047261
0.762679,0.650140,0.010943
0.798795,0.593420,0.048760
0.762324,0.271478,0.064041
0.240809,0.727915,0.076493
0.591760,0.612340,0.001675
0.775068,0.309783,0.045174
0.541930,0.599407,0.053728
0.805025,0.544574,0.070563
0.767751,0.553779,0.045522
0.649407,0.656025,0.053171
0.743571,0.572650,0.077279
0.731557,0.624514,0.049520
0.326778,0.482379,0.057054
0.569492,0.588197,0.069365
0.571237,0.585100,0.069668
0.730866,0.620180,0.040806
0.344245,0.219414,0.058934
0.604303,0.632379,0.009415
0.487261,0.382503,0.041098
0.324793,0.484761,0.061981
0.633124,0.585705,0.072002
0.830530,0.578406,0.053262
0.813119,0.595506,0.064438
0.801572,0.601156,0.069609
0.713812,0.556867,0.066214
0.549451,0.522531,0.052594
0.790217,0.582170,0.070365
0.831589,0.568834,0.058942
0.519780,0.254526,0.060625
0.585462,0.612803,0.064326
0.568113,0.649718,0.002329
0.823325,0.595486,0.066807
0.815648,0.583864,0.005576
0.832944,0.565972,0.010295
0.811492,0.593843,0.048452
0.831373,0.572727,0.056330
0.513919,0.265182,0.060316
0.534674,0.542328,0.050051
0.549296,0.578021,0.056631
0.796564,0.576577,0.058519
0.818801,0.572193,0.053326
0.547157,0.575459,0.049705
0.741883,0.565079,0.050111
0.810013,0.568502,0.065417
0.549474,0.565891,0.051822
0.709273,0.290999,0.066951
0.816779,0.566507,0.049866
0.566688,0.598176,0.069641
0.813998,0.576336,0.070473
0.550138,0.584211,0.067782
0.729428,0.594126,0.003350
0.807640,0.584011,0.004205
0.607626,0.555422,0.065048
0.722222,0.539427,0.067316
0.542208,0.597633,0.042913
0.342246,0.425450,0.053341
0.776685,0.572022,0.071984
0.845564,0.568584,0.072347
0.793537,0.597884,0.045360
0.381567,0.352313,0.047088
0.817654,0.572261,0.012009
0.774477,0.590234,0.048729
0.338235,0.688699,0.068757
0.829120,0.567179,0.074301
0.803851,0.590047,0.049471
0.569717,0.588718,0.061721
0.811506,0.584431,0.067363
0.231511,0.438025,0.068002
0.558699,0.616511,0.073383
0.534578,0.619110,0.051093
0.842265,0.575510,0.077827
0.814525,0.600444,0.049193
0.600935,0.596154,0.075564
0.517725,0.586565,0.050588
0.542324,0.594005,0.060066
0.822554,0.578560,0.061547
0.747157,0.561856,0.005309
0.525424,0.395664,0.033417
0.540887,0.632784,0.065222
0.843345,0.586777,0.076757
0.823303,0.586683,0.051096
0.441724,0.194853,0.062168
0.839202,0.561677,0.005678
0.380398,0.486720,0.055969
0.556382,0.580262,0.059363
0.543828,0.539316,0.059641
0.551020,0.663827,0.072642
0.540464,0.574497,0.072739
0.763117,0.603528,0.045287
0.806634,0.593344,0.052640
0.581220,0.601316,0.006308
0.433088,0.459040,0.043005
0.779141,0.561446,0.049991
0.533792,0.560738,0.054429
0.520127,0.180412,0.065651
0.846667,0.568715,0.051399
0.713470,0.507973,0.073779
0.826248,0.585728,0.050899
0.555923,0.590452,0.057949
0.567715,0.595469,0.066849
0.790030,0.573171,0.045157
0.816167,0.582677,0.048771
0.529857,0.575494,0.061051
0.571598,0.295481,0.048666
0.810427,0.567059,0.059152
0.803657,0.599424,0.062030
0.813878,0.566722,0.068925
0.822581,0.569519,0.054067
0.682252,0.589253,0.056842
0.818182,0.583481,0.062125
0.564607,0.651941,0.046734
0.819951,0.596222,0.051396
0.559778,0.562735,0.055433
0.827122,0.589362,0.062256
0.848552,0.565169,0.071045
0.803622,0.592315,0.049347
0.697980,0.155646,0.050350
0.797139,0.574697,0.059903
0.617518,0.598639,0.063508
0.719956,0.664218,0.006476
0.815257,0.600551,0.013484
0.780723,0.659091,0.059750
0.663248,0.774803,0.060944
0.526415,0.602131,0.046776
0.546233,0.254112,0.048125
0.808102,0.595163,0.048834
0.815739,0.592803,0.049037
0.812621,0.584054,0.060579
0.612903,0.473555,0.074368
0.615317,0.693912,0.042953
0.335556,0.672862,0.050175
0.822485,0.551765,0.058577
0.785563,0.591815,0.013209
0.794461,0.324750,0.060244
0.539394,0.706642,0.062403
0.821611,0.597970,0.065023
0.430481,0.411028,0.078070
0.791599,0.594146,0.048714
0.502946,0.588612,0.054880
0.775056,0.588424,0.063580
0.804843,0.611268,0.064891
0.847343,0.594358,0.011526
0.772930,0.569027,0.021970
0.578811,0.634383,0.065027
0.836005,0.583744,0.052950
0.525862,0.525145,0.063512
0.599042,0.552833,0.068779
0.621464,0.640095,0.076633
0.577841,0.549918,0.062338
0.545646,0.632169,0.068373
0.302532,0.607273,0.012610
0.786546,0.670051,0.056719
0.693674,0.597015,0.062034
0.545455,0.534991,0.066624
0.806958,0.595556,0.068532
0.835443,0.556582,0.054263
0.811897,0.572691,0.057941
0.555812,0.601025,0.060290
0.817729,0.569556,0.067063
0.807821,0.553933,0.071183
0.557457,0.624434,0.047673
0.467115,0.553967,0.053768
0.557803,0.576132,0.056750
0.817045,0.598691,0.050563
0.556837,0.555730,0.072705
0.772006,0.582496,0.046246
0.726190,0.461997,0.064235
0.814986,0.586916,0.075538
0.565084,0.300442,0.063148
0.822785,0.555414,0.063416
0.813019,0.591922,0.067817
0.782779,0.569216,0.073578
0.576355,0.676333,0.023392
0.533981,0.582569,0.007305
0.826678,0.596236,0.054897
0.820430,0.565217,0.058188
0.834728,0.559252,0.059960
0.829848,0.568571,0.070508
0.566467,0.562356,0.043831
0.817130,0.593640,0.003579
0.526061,0.263341,0.047739
0.482422,0.324165,0.053719
0.543785,0.242063,0.061572
0.732856,0.598410,0.071220
0.813218,0.610315,0.004849
0.546305,0.579982,0.052683
0.698630,0.601147,0.054382
0.726675,0.575796,0.052834
0.558848,0.671791,0.079665
0.820303,0.597661,0.000716
0.814643,0.599634,0.070773
0.529821,0.439163,0.007508
0.583916,0.621849,0.008871
0.543030,0.522093,0.056297
0.688787,0.584245,0.078173
0.821477,0.559508,0.003648
0.617647,0.585066,0.010426
0.805419,0.570608,0.002743
0.819652,0.588457,0.061193
0.803523,0.593243,0.000817
0.829177,0.585000,0.050114
0.832947,0.561837,0.013447
0.540134,0.595161,0.048147
0.798023,0.619972,0.049616
0.844143,0.569216,0.049759
0.744283,0.603604,0.040869
0.359584,0.198300,0.053595
0.445478,0.411433,0.056786
0.821201,0.580686,0.061192
0.347567,0.650046,0.062903
0.513423,0.278838,0.045831
0.848692,0.557760,0.063954
0.807820,0.583333,0.068027
0.718615,0.576200,0.069681
0.587258,0.557628,0.059834
0.827511,0.587973,0.073155
0.826238,0.566957,0.079883
0.319760,0.436969,0.052898
0.828534,0.559947,0.060924
0.724252,0.571429,0.064814
0.616935,0.211132,0.041682
0.764266,0.571818,0.049200
0.817326,0.567442,0.053714
0.536697,0.568611,0.052056
0.548047,0.568522,0.059522
0.585440,0.562620,0.001827
0.563298,0.565072,0.049273
0.683962,0.198614,0.061107
0.840812,0.587673,0.071038
0.575697,0.587719,0.007426
0.362319,0.447853,0.052729
0.827860,0.566820,0.056572
0.839265,0.569606,0.056694
0.801156,0.590278,0.058755
0.352459,0.722345,0.071163
0.557276,0.596869,0.047404
0.827147,0.576076,0.050737
0.321850,0.307080,0.072610
0.823974,0.608789,0.079139
0.672535,0.561873,0.001189
0.615120,0.576860,0.057750
0.824777,0.580858,0.049987
0.820697,0.579739,0.054299
0.590361,0.422018,0.060831
0.600806,0.550193,0.040595
0.462212,0.822375,0.051727
0.412442,0.488268,0.079689
0.515826,0.617904,0.051539
0.821012,0.599232,0.056890
0.801178,0.585612,0.058452
0.591356,0.698096,0.070087
0.822934,0.575630,0.079217
0.807018,0.586902,0.005487
0.830097,0.561576,0.065791
0.814815,0.576744,0.006737
0.661333,0.528351,0.037914
0.564417,0.416413,0.040567
0.516441,0.570128,0.044839
0.661800,0.378378,0.050187
0.838396,0.584928,0.059644
0.839286,0.583974,0.061146
0.511285,0.407873,0.014376
0.646784,0.506257,0.042459
0.533333,0.210904,0.045968
0.805899,0.566127,0.055958
0.829011,0.605008,0.056028
0.621348,0.540914,0.003602
0.675192,0.229141,0.043059
0.813993,0.585242,0.070387
0.569652,0.558612,0.044526
0.778802,0.563444,0.061317
0.471002,0.396352,0.054856
0.679487,0.577778,0.070574
0.469717,0.586849,0.077598
0.544622,0.584071,0.045968
0.500000,0.775534,0.050514
0.804651,0.613346,0.060455
0.548580,0.583274,0.067593
0.570940,0.552263,0.070515
0.383220,0.381490,0.034969
0.509434,0.472946,0.041808
0.817955,0.585697,0.049720
0.813452,0.543450,0.056928
0.812388,0.559428,0.057882
0.598996,0.571330,0.003703
0.848756,0.543912,0.061048
0.588279,0.570725,0.064228
0.672414,0.792541,0.074625
0.780834,0.588133,0.063125
0.720387,0.736518,0.044211
0.313765,0.748306,0.041664
0.540797,0.577617,0.047266
0.822006,0.553500,0.053606
0.550186,0.599767,0.070507
0.571861,0.594161,0.073594
0.728532,0.584532,0.069656
0.831919,0.576087,0.051107
0.828853,0.592189,0.077325
0.719419,0.587102,0.051288
0.633534,0.476923,0.051396
0.709882,0.521239,0.052595
0.809731,0.603659,0.056976
0.524961,0.240545,0.070797
0.572505,0.603550,0.065509
0.827803,0.575488,0.053776
0.810000,0.577640,0.061020
0.824311,0.573011,0.068713
0.833188,0.560724,0.072475
0.833132,0.558680,0.017261
0.835025,0.589240,0.052098
0.708297,0.562140,0.052895
0.816557,0.563670,0.066471
0.820802,0.595062,0.072503
0.516696,0.509466,0.002558
0.817027,0.569811,0.062677
0.829396,0.550132,0.052215
0.540412,0.598951,0.068439
0.817035,0.586667,0.009404
0.544225,0.259109,0.049828
0.824623,0.573113,0.054316
0.832743,0.595131,0.050696
0.556414,0.655977,0.065070
0.542535,0.266892,0.045906
0.491675,0.630478,0.048811
0.560596,0.546626,0.056064
0.544693,0.585626,0.057350
0.557998,0.610984,0.071380
0.573077,0.557287,0.073039
0.582213,0.687984,0.017788
0.458824,0.698113,0.056633
0.817916,0.585200,0.064158
0.829681,0.582755,0.064042
0.736426,0.595080,0.052278
0.744796,0.582964,0.079299
0.817460,0.596663,0.007112
0.275072,0.575000,0.042739
0.519101,0.608665,0.055067
0.808173,0.567500,0.077722
0.820346,0.568035,0.010629
0.813187,0.604110,0.048562
0.802920,0.568948,0.050957
0.799528,0.589523,0.060964
0.802752,0.618619,0.050414
0.838208,0.597248,0.011420
0.818182,0.595890,0.056497
0.543842,0.625347,0.043573
0.842105,0.584654,0.053784
0.737542,0.326480,0.056481
0.810781,0.582524,0.072748
0.819949,0.559966,0.054158
0.798834,0.600277,0.064998
0.598491,0.285502,0.075304
0.577473,0.556906,0.077575
0.774540,0.618541,0.042084
0.822733,0.602410,0.049198
0.716381,0.600473,0.062602
0.645688,0.361111,0.069044
0.555325,0.600531,0.056171
0.553430,0.624313,0.063197
0.814815,0.604651,0.067326
0.838776,0.583419,0.051134
0.644444,0.497481,0.059660
0.524887,0.522694,0.044774
0.811287,0.587425,0.079008
0.554183,0.560976,0.044779
0.748691,0.618438,0.049868
0.811976,0.576923,0.077170
0.606308,0.570477,0.046149
0.820682,0.574421,0.070283
0.559447,0.637391,0.071419
0.567347,0.247619,0.044819
0.608156,0.567797,0.003838
0.693857,0.567091,0.058051
0.814855,0.562036,0.012562
0.845810,0.584081,0.057719
0.307512,0.733080,0.047634
0.696774,0.693069,0.053331
0.745187,0.579418,0.056599
0.796373,0.578818,0.078978
0.818930,0.604716,0.050966
0.813278,0.586685,0.069897
0.826585,0.575972,0.075733
0.809750,0.569048,0.000161
0.562321,0.652115,0.001544
0.698609,0.552651,0.008354
0.806993,0.584699,0.048975
0.709434,0.575000,0.053971
0.424746,0.297345,0.054418
0.799794,0.564367,0.058437
0.567677,0.616123,0.064413
0.816667,0.577720,0.067042
0.606462,0.644635,0.002492
0.802939,0.569218,0.012826
0.825915,0.587659,0.050814
0.742424,0.609145,0.046006
0.817661,0.569460,0.007104
0.803571,0.550069,0.052106
0.569401,0.549168,0.078873
0.596352,0.244665,0.060284
0.268868,0.270686,0.073324
0.706865,0.559801,0.053780
0.585039,0.573906,0.062394
0.567333,0.564060,0.044322
0.833669,0.563765,0.052703
0.842730,0.555885,0.049376
0.757709,0.589855,0.049543
0.710602,0.686988,0.054410
0.555828,0.633754,0.007511
0.720686,0.577530,0.059028
0.542621,0.633998,0.066056
0.485185,0.582160,0.057488
0.817549,0.572046,0.065379
0.546144,0.565901,0.058315
0.537423,0.592166,0.066122
0.849896,0.564263,0.001246
0.693703,0.618421,0.055983
0.319969,0.437026,0.076931
0.765481,0.600801,0.055937
0.544843,0.524625,0.077906
0.827133,0.601081,0.000262
0.536799,0.556420,0.009363
0.817013,0.582755,0.049301
0.713371,0.571429,0.001755
0.532173,0.264110,0.047506
0.838570,0.558114,0.061253
0.816343,0.579333,0.062126
0.552119,0.596436,0.072615
0.848908,0.572188,0.062030
0.601717,0.572963,0.064271
0.840890,0.578858,0.057575
0.780844,0.553897,0.059445
0.774481,0.555391,0.063951
0.550469,0.572717,0.044471
0.836915,0.569136,0.061581
0.818417,0.590484,0.002492
0.611018,0.689984,0.072212
0.793478,0.283595,0.072281
0.557365,0.577341,0.048301
0.564972,0.553488,0.054465
0.750927,0.589799,0.052710
0.755130,0.591512,0.047631
0.767176,0.613508,0.049194
0.522918,0.591799,0.046987
0.520576,0.606936,0.051467
0.676980,0.522556,0.056501
0.830189,0.564295,0.058083
0.788060,0.575581,0.051802
0.809591,0.568543,0.052570
0.816836,0.602765,0.058315
0.751418,0.571949,0.058402
0.556204,0.629213,0.049002
0.812437,0.566169,0.052732
0.804054,0.609975,0.053564
0.578210,0.601487,0.062149
0.629045,0.587023,0.003463
0.806324,0.597898,0.053678
0.717000,0.573770,0.064259
0.814305,0.563014,0.067139
0.800654,0.319489,0.047529
0.723329,0.611991,0.053908
0.823077,0.603073,0.070099
0.550063,0.562871,0.043174
0.831418,0.563565,0.066051
0.795252,0.609012,0.066495
0.756333,0.580378,0.066709
0.827338,0.595217,0.067742
0.823308,0.606135,0.072325
0.844639,0.579978,0.053543
0.238979,0.476190,0.076419
0.762573,0.648000,0.045193
0.836562,0.575832,0.067952
0.818758,0.583438,0.054558
0.813221,0.576642,0.050807
0.714898,0.596215,0.054345
0.837553,0.577331,0.056650
0.573044,0.599115,0.066639
0.543773,0.386747,0.061863
0.810919,0.595773,0.048625
0.803265,0.584579,0.051486
0.818095,0.572642,0.069365
0.837662,0.554529,0.062081
0.832321,0.593486,0.066932
0.689063,0.658284,0.073333
0.613426,0.578199,0.053749
0.800232,0.584615,0.072032
0.596866,0.543836,0.015424
0.800000,0.604167,0.007477
0.557917,0.585586,0.046252
0.806818,0.548276,0.057811
0.248441,0.654894,0.047994
0.831489,0.559932,0.050792
0.716185,0.557998,0.069133
0.806835,0.570827,0.069216
0.830325,0.555288,0.066084
0.839779,0.565702,0.007934
0.555556,0.553009,0.057635
0.817105,0.561104,0.054484
0.559267,0.572315,0.057962
0.408889,0.266393,0.059692
0.526403,0.651163,0.063074
0.767764,0.565144,0.045398
0.383466,0.208526,0.054619
0.742968,0.577320,0.068088
0.696467,0.579129,0.002885
0.682203,0.187182,0.043849
0.722013,0.742369,0.056990
0.739015,0.628223,0.058586
0.778204,0.597589,0.071605
0.497817,0.241379,0.043312
0.579588,0.583559,0.043874
0.813822,0.620879,0.053375
0.568990,0.571622,0.062892
0.551155,0.551760,0.070125
0.692044,0.610246,0.055117
0.545194,0.618822,0.075847
0.802043,0.597990,0.055019
0.735736,0.585546,0.060777
0.573745,0.555391,0.074333
0.794118,0.593293,0.049597
0.829828,0.554183,0.059933
0.787926,0.567322,0.054915
0.833828,0.569444,0.056385
0.848024,0.593082,0.068534
0.561735,0.669095,0.069096
0.838671,0.579070,0.006451
0.813084,0.573222,0.050538
0.511502,0.553966,0.053628
0.446243,0.575922,0.042242
0.780725,0.586026,0.046203
0.826037,0.585812,0.054746
0.252114,0.255064,0.074577
0.471002,0.433643,0.045569
0.833124,0.586819,0.004049
0.828543,0.578791,0.026059
0.475410,0.561866,0.048614
0.814922,0.560694,0.057278
0.526379,0.769231,0.059062
0.357419,0.463840,0.060467
0.567258,0.704433,0.018142
0.695602,0.573333,0.042043
0.822864,0.594763,0.049372
0.551051,0.268613,0.046682
0.836184,0.583333,0.054268
0.564031,0.559651,0.042743
0.831959,0.548896,0.054198
0.554585,0.637113,0.013283
0.843537,0.572406,0.052342
0.807107,0.598856,0.061266
0.575614,0.666367,0.065592
0.827789,0.585938,0.000253
0.537176,0.788253,0.047975
0.546105,0.273009,0.061975
0.524675,0.587983,0.045050
0.590000,0.315280,0.056851
0.743243,0.569231,0.060815
0.672355,0.761905,0.010600
0.773690,0.585447,0.050651
0.747053,0.599379,0.006348
0.542515,0.584842,0.043932
0.556338,0.573705,0.048543
0.843537,0.561404,0.053612
0.686341,0.709470,0.050308
0.821053,0.619603,0.053594
0.568000,0.294436,0.054009
0.748752,0.546493,0.053090
0.267760,0.834606,0.061574
0.757724,0.523885,0.047018
0.828736,0.574830,0.055221
0.825880,0.574448,0.059578
0.828054,0.580899,0.061550
0.834320,0.570922,0.005697
0.557163,0.571244,0.006982
0.815838,0.568537,0.052188
0.758997,0.600840,0.061191
0.726043,0.473333,0.071257
0.804777,0.584848,0.051272
0.769641,0.574074,0.054353
0.833506,0.565940,0.064186
0.750652,0.607233,0.075509
0.808090,0.561224,0.000736
0.703947,0.574837,0.047887
0.551825,0.725936,0.051486
0.753682,0.582462,0.069964
0.593449,0.573651,0.079708
0.826200,0.573813,0.051844
0.812725,0.567308,0.051916
0.736765,0.569275,0.057238
0.564257,0.590880,0.066016
0.821082,0.579021,0.049213
0.726904,0.616233,0.057320
0.550983,0.541080,0.065417
0.593957,0.588727,0.071242
0.631707,0.608284,0.044324
0.553007,0.506329,0.048155
0.546466,0.589342,0.061946
0.822888,0.580036,0.066246
0.520000,0.736352,0.043433
0.835907,0.555338,0.050362
0.473623,0.544339,0.051426
0.544170,0.634783,0.062747
0.736928,0.588792,0.063542
0.798658,0.568562,0.049362
0.829268,0.563167,0.060953
0.552202,0.549416,0.062080
0.547497,0.287255,0.068209
0.832584,0.563492,0.014180
0.360241,0.796460,0.050565
0.555280,0.575898,0.051528
0.600000,0.600309,0.073846
0.830594,0.596513,0.055630
0.812314,0.593536,0.065508
0.828085,0.601542,0.053523
0.478793,0.511319,0.052007
0.824975,0.571012,0.055045
0.682609,0.623861,0.046281
0.731496,0.583333,0.048650
0.831868,0.589771,0.068272
0.818072,0.590909,0.055908
0.655755,0.265451,0.058268
0.519956,0.530485,0.052341
0.542587,0.575949,0.055335
0.544444,0.201087,0.002177
0.336261,0.652425,0.047706
0.817869,0.594502,0.051835
0.574128,0.649051,0.055751
0.777324,0.560852,0.048501
0.548872,0.559332,0.077130
0.563579,0.292906,0.078822
0.826903,0.593238,0.050367
0.603343,0.560958,0.048462
0.562053,0.557339,0.058418
0.817884,0.572052,0.008018
0.574057,0.294964,0.003598
0.755579,0.504219,0.005983
0.760337,0.581709,0.049524
0.782418,0.589552,0.055068
0.832061,0.583607,0.001069
0.567715,0.575130,0.065836
0.527119,0.547428,0.006639
0.812709,0.552141,0.060149
0.830527,0.574324,0.051963
0.834661,0.564436,0.057446
0.828775,0.570238,0.013569
0.838137,0.585526,0.054341
0.591763,0.681818,0.075996
0.644022,0.791560,0.077061
0.752308,0.606105,0.053759
0.587027,0.365163,0.075451
0.682119,0.687596,0.076897
0.824755,0.566339,0.003401
0.819559,0.585034,0.048528
0.456330,0.311195,0.055020
0.557181,0.566158,0.068670
0.792818,0.543812,0.049917
0.820546,0.550459,0.071833
0.814640,0.558999,0.053234
0.747989,0.569191,0.046261
0.648098,0.384562,0.056219
0.706000,0.741874,0.070116
0.434896,0.597304,0.045805
0.823870,0.602312,0.065185
0.548544,0.381026,0.003484
0.824176,0.597015,0.005206
0.837229,0.556424,0.052872
0.754130,0.558491,0.009611
0.550093,0.579941,0.051582
0.519865,0.594703,0.061787
0.574614,0.580431,0.068737
0.674236,0.533497,0.075134
0.427083,0.532240,0.011523
0.808187,0.597418,0.045507
0.503101,0.591384,0.051218
0.807580,0.582278,0.051890
0.800610,0.546890,0.058223
0.820024,0.342657,0.049592
0.778907,0.520651,0.062141
0.817829,0.562169,0.069661
0.803177,0.605354,0.057916
0.574194,0.585848,0.074481
0.679290,0.543405,0.044736
0.748563,0.737346,0.060811
0.803785,0.595331,0.059356
0.620824,0.601173,0.065188
0.809668,0.610568,0.061083
0.835793,0.557009,0.062195
0.568756,0.849105,0.066715
0.410895,0.249443,0.041233
0.578947,0.248748,0.045636
0.812381,0.580979,0.057110
0.567187,0.279635,0.058340
0.832099,0.576687,0.079732
0.657919,0.674624,0.055781
0.556671,0.580054,0.064720
0.824742,0.556725,0.070257
0.689158,0.591172,0.047582
0.574957,0.335537,0.061913
0.796663,0.574701,0.064491
0.815622,0.580675,0.063758
0.811475,0.547945,0.071366
0.722963,0.652361,0.046788
0.806075,0.579191,0.067860
0.581673,0.577143,0.072836
0.827858,0.583884,0.003388
0.836384,0.573410,0.078690
0.817191,0.585132,0.000709
0.549757,0.581315,0.040403
0.547264,0.564450,0.045652
0.764838,0.596260,0.046940
0.445693,0.431834,0.054599
0.814536,0.603491,0.068519
0.831102,0.581745,0.050569
0.564236,0.528736,0.054126
0.835214,0.576749,0.066390
0.777280,0.568483,0.054802
0.831066,0.594413,0.063533
0.545455,0.656311,0.065880
0.815371,0.603020,0.050349
0.814496,0.572304,0.052468
0.687793,0.563679,0.053421
0.802228,0.585831,0.058079
0.576174,0.620280,0.009617
0.770932,0.555730,0.048722
0.811741,0.604374,0.052407
0.552381,0.585613,0.054354
0.410127,0.543269,0.076190
0.816770,0.595483,0.078251
0.228487,0.268182,0.000833
0.831715,0.570506,0.002462
0.740828,0.594719,0.039171
0.816203,0.592280,0.053828
0.830488,0.603614,0.057380
0.802860,0.567762,0.071743
0.804087,0.582547,0.075033
0.589903,0.610597,0.077348
0.414303,0.353374,0.066884
0.822061,0.596605,0.058203
0.818310,0.592437,0.049540
0.814121,0.569118,0.050425
0.812419,0.629397,0.061320
0.701529,0.603408,0.064869
0.635176,0.381643,0.072587
0.549587,0.579256,0.042865
0.817481,0.575990,0.077094
0.567262,0.665761,0.006455
0.806867,0.571429,0.053868
0.700000,0.591065,0.004381
0.820779,0.576724,0.005589
0.619048,0.559707,0.064128
0.471274,0.342541,0.065512
0.553521,0.608696,0.004368
0.518817,0.620603,0.042986
0.821558,0.570255,0.049647
0.817661,0.556571,0.065500
0.552408,0.235185,0.051301
0.833876,0.560221,0.056016
0.739907,0.594052,0.047696
0.808861,0.558570,0.048587
0.679477,0.606461,0.048816
0.600726,0.185413,0.052358
0.772554,0.581773,0.069700
0.817471,0.583663,0.049090
0.819905,0.570082,0.050101
0.593176,0.597844,0.066231
0.278271,0.371303,0.043476
0.656814,0.589984,0.046296
0.810471,0.585263,0.049480
0.804124,0.591710,0.050464
0.846154,0.590444,0.050645
0.297456,0.451737,0.051006
0.858696,0.577308,0.002917
0.811508,0.588063,0.048495
0.728492,0.610151,0.053547
0.739195,0.584919,0.053746
0.608652,0.668539,0.079087
0.771664,0.554348,0.041740
0.630048,0.274448,0.049737
0.816399,0.593339,0.059307
0.409023,0.752394,0.003723
0.577377,0.652344,0.002009
0.702899,0.553448,0.053015
0.621324,0.278505,0.054489
0.533696,0.578680,0.055929
0.555714,0.650943,0.061724
0.589195,0.611594,0.076147
0.570000,0.637084,0.002161
0.807350,0.630152,0.061614
0.818809,0.591537,0.069729
0.841395,0.590857,0.006262
0.832707,0.565258,0.052088
0.815657,0.586250,0.052968
0.820576,0.586460,0.000880
0.803030,0.558743,0.058602
0.805239,0.566016,0.052987
0.543257,0.609874,0.058975
0.719127,0.699565,0.043639
0.674810,0.593424,0.050276
0.711520,0.600750,0.041563
0.605753,0.624194,0.078988
0.806667,0.602785,0.055182
0.553407,0.596646,0.056430
0.341916,0.307466,0.058278
0.834286,0.563059,0.068353
0.801489,0.568293,0.047430
0.807065,0.604186,0.051749
0.817505,0.590993,0.059493
0.774376,0.568445,0.064449
0.558161,0.577123,0.067434
0.394196,0.292290,0.048585
0.438482,0.581683,0.051093
0.829876,0.574247,0.076649
0.545455,0.583391,0.052108
0.660408,0.482171,0.052233
0.821782,0.593807,0.057290
0.810714,0.549824,0.003004
0.656566,0.309942,0.042359
0.667286,0.654930,0.050885
0.801075,0.572043,0.054274
0.638783,0.602854,0.051735
0.778791,0.583240,0.047964
0.563126,0.601518,0.048687
0.772423,0.597577,0.049364
0.770304,0.678686,0.052808
0.422055,0.503050,0.054186
0.839352,0.592138,0.063960
0.816038,0.580986,0.072829
0.585629,0.563720,0.076337
0.787634,0.613245,0.046461
0.826192,0.582595,0.050146
0.830769,0.583756,0.053273
0.838816,0.575534,0.054975
0.740902,0.516595,0.067902
0.808976,0.603949,0.049388
0.815951,0.575521,0.050275
0.829602,0.584270,0.054184
0.515479,0.301331,0.050364
0.804433,0.558047,0.065478
0.752190,0.589109,0.045329
0.513670,0.426136,0.067040
0.774775,0.338200,0.071553
0.700921,0.568399,0.047883
0.840098,0.589176,0.052121
0.805936,0.589103,0.070682
0.786787,0.572541,0.051334
0.814085,0.589319,0.057874
0.520833,0.599699,0.063326
